age,gender,profile,store_type,period,special_event,day_of_week,hour,is_weekend,is_sales,is_holiday,total_items,nb_categories,has_shopping_list,items_alimentaire,items_vetements,items_electronique,items_maison,items_beaute,items_sport,items_librairie,shopping_time_min
56,homme,normal,boutique,semaine,soldes_hiver,1,17,0,1,0,18,6,1,8,5,1,1,2,1,0,67.63825220153225
60,homme,normal,supermarche,semaine,aucun,2,9,0,0,0,18,6,1,6,0,1,5,2,1,3,39.257921988137184
49,homme,rapide,boutique,weekend,noel,6,18,1,0,1,21,7,1,7,4,1,4,2,1,2,58.54134142505701
30,femme,flaneur,centre_commercial,semaine,soldes_hiver,3,18,0,1,0,26,6,1,10,5,0,5,3,1,2,112.94032438764577
32,homme,flaneur,hypermarche,weekend,aucun,5,19,1,0,0,19,6,1,10,1,2,0,2,2,2,74.03189149024934
35,femme,normal,centre_commercial,semaine,aucun,2,16,0,0,0,16,7,1,8,2,2,1,1,1,1,65.1492096353943
56,femme,rapide,supermarche,semaine,paques,4,11,0,0,1,17,6,0,7,4,1,1,3,1,0,46.105884992531855
23,homme,normal,supermarche,semaine,paques,3,16,0,0,1,17,5,1,8,4,0,1,2,2,0,63.28149259696285
28,femme,methodique,supermarche,semaine,aucun,2,13,0,0,0,21,7,1,12,3,1,1,2,1,1,60.09489325317267
49,homme,flaneur,supermarche,semaine,aucun,0,10,0,0,0,22,6,1,12,2,1,2,3,2,0,80.71835329207414
57,femme,normal,hypermarche,weekend,soldes_ete,5,17,1,1,0,14,3,1,12,0,0,1,0,0,1,73.37950815563543
37,femme,rapide,supermarche,semaine,aucun,1,12,0,0,0,20,5,1,13,3,1,2,1,0,0,36.76116304205601
50,homme,normal,centre_commercial,semaine,aucun,2,15,0,0,0,22,6,0,11,4,2,1,3,1,0,76.63250188149722
57,homme,normal,hypermarche,semaine,aucun,2,20,0,0,0,17,5,1,9,2,0,4,1,0,1,58.033504738091494
25,homme,normal,hypermarche,semaine,aucun,0,16,0,0,0,14,5,1,5,1,2,2,4,0,0,41.61449300525478
68,homme,methodique,hypermarche,semaine,aucun,4,15,0,0,0,14,4,1,11,1,0,1,0,1,0,39.40991503254108
52,homme,normal,supermarche,weekend,fin_annee,6,19,1,0,1,16,5,1,7,3,0,1,3,2,0,74.48076436291117
22,homme,rapide,supermarche,weekend,soldes_hiver,6,14,1,1,0,19,7,0,11,2,1,2,1,1,1,65.24146188828932
52,homme,flaneur,supermarche,weekend,aucun,5,20,1,0,0,22,7,0,9,4,2,2,1,2,2,94.33802044840735
64,femme,rapide,centre_commercial,weekend,aucun,5,15,1,0,0,25,5,1,19,3,0,1,0,1,1,61.946755309324935
31,femme,methodique,hypermarche,semaine,aucun,1,12,0,0,0,22,7,0,11,1,1,4,1,1,3,77.64970624758391
38,femme,normal,supermarche,semaine,aucun,2,18,0,0,0,23,6,1,7,5,2,4,2,0,3,56.91338063345727
64,homme,methodique,centre_commercial,semaine,black_friday,3,9,0,1,0,17,5,1,9,2,0,2,2,0,2,88.69758585163522
41,homme,rapide,supermarche,semaine,aucun,2,13,0,0,0,20,6,1,10,5,1,1,2,1,0,50.99082348118586
34,femme,rapide,hypermarche,weekend,fin_annee,6,16,1,0,1,19,7,1,8,2,3,3,1,1,1,101.00311556114937
35,homme,normal,hypermarche,semaine,aucun,1,18,0,0,0,28,7,1,16,2,2,1,5,1,1,88.11781428009368
51,homme,normal,centre_commercial,semaine,soldes_ete,2,14,0,1,0,22,5,1,9,3,2,3,5,0,0,66.48120621051505
29,femme,normal,boutique,semaine,aucun,0,13,0,0,0,22,7,0,8,5,1,1,3,2,2,57.982763826790176
33,homme,methodique,centre_commercial,weekend,aucun,6,10,1,0,0,25,7,0,11,4,1,1,3,1,4,116.37967845376784
21,homme,flaneur,hypermarche,semaine,aucun,2,18,0,0,0,16,6,0,10,2,1,1,1,1,0,67.02460757426644
42,femme,normal,supermarche,semaine,rentree,2,20,0,0,1,15,6,1,6,2,3,1,0,2,1,71.87007489364262
51,homme,rapide,centre_commercial,weekend,paques,6,13,1,0,1,20,6,1,9,2,2,3,2,2,0,80.22341932370742
45,femme,flaneur,hypermarche,semaine,paques,3,18,0,0,1,28,5,0,19,3,0,0,3,1,2,115.26561096150111
63,homme,flaneur,supermarche,weekend,noel,6,20,1,0,1,20,6,1,10,3,1,3,2,0,1,111.77128460631536
28,homme,normal,centre_commercial,semaine,rentree,0,11,0,0,1,13,4,0,7,4,1,0,0,0,1,69.79603302425477
30,homme,methodique,supermarche,semaine,aucun,0,10,0,0,0,13,6,1,7,1,1,1,2,0,1,53.723055681651736
48,femme,rapide,supermarche,semaine,aucun,2,11,0,0,0,26,6,1,12,7,0,2,2,1,2,42.34519702695801
42,homme,normal,boutique,weekend,soldes_hiver,5,12,1,1,0,17,6,1,9,1,0,1,4,1,1,60.39577983258686
56,homme,rapide,hypermarche,semaine,soldes_hiver,3,10,0,1,0,22,6,0,10,5,1,3,2,1,0,84.78296776010376
27,femme,flaneur,supermarche,semaine,noel,2,12,0,0,1,16,5,1,11,1,0,0,1,1,2,74.69877114804163
41,homme,normal,centre_commercial,weekend,aucun,6,12,1,0,0,21,6,1,11,1,1,3,4,1,0,82.27013361377873
18,femme,normal,centre_commercial,semaine,aucun,2,14,0,0,0,16,6,1,6,1,1,4,2,0,2,61.7145821186725
42,homme,rapide,supermarche,semaine,black_friday,1,20,0,1,0,15,5,1,8,1,0,1,3,0,2,47.82413806299529
45,femme,rapide,hypermarche,semaine,soldes_ete,1,13,0,1,0,24,5,1,10,9,0,2,2,1,0,70.93093736830646
53,femme,rapide,centre_commercial,weekend,aucun,5,15,1,0,0,17,5,1,8,5,0,2,1,0,1,43.97521783320772
35,femme,normal,supermarche,semaine,paques,3,19,0,0,1,24,6,1,8,4,2,5,0,2,3,99.29588654548708
23,homme,normal,hypermarche,semaine,black_friday,4,15,0,1,0,17,5,0,8,3,1,2,3,0,0,86.09518547043882
19,femme,normal,supermarche,semaine,aucun,1,11,0,0,0,21,5,1,12,3,1,2,3,0,0,39.93650276787721
20,homme,flaneur,centre_commercial,semaine,paques,4,17,0,0,1,9,3,1,3,4,0,2,0,0,0,82.62088685963582
63,femme,normal,centre_commercial,semaine,black_friday,0,15,0,1,0,25,7,1,12,5,1,2,1,3,1,97.03375281880928
25,femme,flaneur,supermarche,semaine,black_friday,1,15,0,1,0,19,5,1,12,2,0,3,0,1,1,82.36804196717267
48,homme,rapide,centre_commercial,semaine,black_friday,1,10,0,1,0,17,6,0,6,2,2,0,3,2,2,74.63192258033472
65,homme,normal,centre_commercial,semaine,aucun,3,20,0,0,0,20,5,1,11,2,2,0,4,0,1,58.36615491304057
36,femme,normal,supermarche,weekend,aucun,5,18,1,0,0,26,6,1,15,4,1,1,3,0,2,65.58399751123937
67,homme,rapide,hypermarche,semaine,aucun,4,11,0,0,0,23,6,1,14,3,1,3,1,0,1,45.70181045588784
23,homme,rapide,supermarche,weekend,aucun,6,11,1,0,0,19,5,0,10,3,0,0,3,2,1,45.55556438580083
31,homme,flaneur,boutique,semaine,aucun,1,20,0,0,0,21,7,0,5,2,1,4,3,4,2,56.65644868990942
20,femme,methodique,hypermarche,semaine,aucun,1,14,0,0,0,22,5,1,13,3,0,2,2,2,0,61.07856343459471
65,femme,rapide,hypermarche,semaine,aucun,3,12,0,0,0,25,7,1,15,2,2,3,1,1,1,63.58778927286198
18,homme,normal,hypermarche,semaine,aucun,3,12,0,0,0,16,5,1,8,2,1,3,2,0,0,52.37133674532161
61,femme,methodique,hypermarche,weekend,aucun,5,9,1,0,0,16,5,0,8,2,3,0,2,0,1,74.98244286168946
47,homme,rapide,centre_commercial,semaine,rentree,4,14,0,0,1,17,5,0,10,3,1,2,1,0,0,98.99655847094853
63,homme,normal,hypermarche,semaine,aucun,0,16,0,0,0,16,4,1,10,3,0,0,0,1,2,59.046498899984556
36,homme,methodique,boutique,weekend,soldes_ete,6,16,1,1,0,28,5,1,13,7,2,2,0,4,0,98.7854492225402
36,homme,methodique,hypermarche,weekend,aucun,5,16,1,0,0,15,4,0,9,4,1,1,0,0,0,74.68873004904034
26,homme,normal,supermarche,semaine,aucun,0,13,0,0,0,16,5,1,7,0,0,3,4,1,1,32.444548569793504
24,femme,rapide,boutique,semaine,black_friday,2,18,0,1,0,29,7,1,11,6,2,2,3,4,1,65.36647331767237
63,homme,normal,hypermarche,semaine,aucun,1,14,0,0,0,21,6,0,9,6,1,3,0,1,1,91.23746721770327
54,femme,flaneur,hypermarche,semaine,aucun,4,13,0,0,0,25,7,0,14,1,3,1,2,1,3,84.08681156856329
67,femme,methodique,boutique,weekend,aucun,5,12,1,0,0,19,6,0,6,4,0,2,4,1,2,76.324724939911
58,homme,normal,supermarche,semaine,aucun,1,20,0,0,0,26,6,1,11,5,3,3,3,1,0,49.41470994116524
24,homme,flaneur,hypermarche,semaine,aucun,4,12,0,0,0,31,6,0,14,6,4,0,4,2,1,88.78670075055652
26,homme,flaneur,supermarche,semaine,aucun,4,12,0,0,0,16,6,1,9,1,0,3,1,1,1,63.71475648646274
21,homme,normal,hypermarche,semaine,aucun,4,12,0,0,0,23,6,0,13,1,2,3,1,0,3,79.68906523954851
42,femme,flaneur,centre_commercial,semaine,rentree,1,14,0,0,1,18,5,0,7,3,2,5,0,1,0,106.5740529596027
66,femme,normal,boutique,weekend,soldes_hiver,5,14,1,1,0,20,5,0,11,5,0,2,1,0,1,63.26965027536238
29,homme,normal,hypermarche,weekend,aucun,6,13,1,0,0,22,5,1,13,3,2,3,0,0,1,71.00400351866057
23,femme,normal,centre_commercial,semaine,aucun,3,20,0,0,0,34,7,1,16,7,1,4,4,1,1,87.79454117638926
35,femme,flaneur,boutique,semaine,aucun,1,19,0,0,0,28,7,1,14,4,2,2,4,1,1,62.46048868374626
57,femme,normal,hypermarche,semaine,aucun,4,19,0,0,0,21,7,0,10,3,1,1,3,1,2,73.54462633292765
38,femme,normal,supermarche,weekend,aucun,5,17,1,0,0,25,6,1,13,5,1,3,2,0,1,73.7759842934408
32,femme,flaneur,hypermarche,weekend,paques,6,16,1,0,1,20,5,1,13,3,1,1,0,0,2,96.21165842890628
20,femme,normal,boutique,semaine,aucun,2,18,0,0,0,24,7,0,8,6,1,2,3,2,2,57.92756609175971
19,femme,methodique,boutique,semaine,rentree,0,14,0,0,1,25,6,0,13,3,1,1,4,3,0,91.99827018772632
58,femme,rapide,hypermarche,semaine,aucun,4,19,0,0,0,18,5,0,13,1,0,1,2,0,1,57.11730119196822
57,homme,normal,centre_commercial,semaine,fin_annee,2,17,0,0,1,18,7,0,4,2,2,2,3,2,3,115.091931732249
21,femme,normal,supermarche,semaine,soldes_ete,3,13,0,1,0,18,7,1,8,1,1,3,2,2,1,68.19897070300323
49,femme,methodique,supermarche,weekend,noel,6,18,1,0,1,16,5,0,10,1,2,0,2,1,0,107.25739602369558
19,homme,rapide,boutique,weekend,aucun,6,12,1,0,0,24,6,0,14,2,0,4,1,1,2,55.671377674382576
63,femme,normal,supermarche,semaine,rentree,4,14,0,0,1,14,4,0,10,2,1,0,0,1,0,59.4006430836253
46,homme,flaneur,supermarche,weekend,rentree,6,12,1,0,1,9,4,1,5,1,1,0,0,0,2,75.87015161273516
19,homme,normal,hypermarche,semaine,soldes_hiver,2,16,0,1,0,14,5,0,9,2,1,1,1,0,0,66.8356156292656
51,femme,methodique,hypermarche,semaine,aucun,4,15,0,0,0,15,7,1,5,3,1,1,3,1,1,59.56429125603358
44,femme,flaneur,hypermarche,semaine,noel,1,13,0,0,1,17,6,1,9,2,1,1,1,0,3,81.12330284398348
56,homme,normal,supermarche,weekend,aucun,5,18,1,0,0,12,5,1,7,0,1,2,1,1,0,53.20150764909454
61,homme,rapide,boutique,semaine,soldes_ete,2,14,0,1,0,20,5,1,10,5,1,1,0,3,0,44.03070846510152
55,femme,normal,boutique,weekend,rentree,5,19,1,0,1,20,5,1,11,2,0,4,1,2,0,72.00573318937624
35,homme,normal,supermarche,semaine,aucun,1,15,0,0,0,23,7,0,7,6,1,4,1,1,3,65.48122863966027
53,femme,flaneur,hypermarche,semaine,aucun,1,10,0,0,0,19,5,0,8,5,0,2,2,0,2,66.73031741697498
36,homme,methodique,centre_commercial,weekend,aucun,5,17,1,0,0,11,4,1,5,4,0,0,1,1,0,61.40414414976433
44,femme,rapide,hypermarche,semaine,noel,2,15,0,0,1,20,4,1,10,0,0,4,3,0,3,69.25456350948579
62,homme,normal,supermarche,weekend,aucun,5,16,1,0,0,23,5,0,11,6,0,3,2,0,1,69.02075446908583
37,homme,normal,hypermarche,weekend,aucun,5,13,1,0,0,19,4,1,12,4,1,2,0,0,0,56.79435508459497
38,homme,rapide,supermarche,semaine,aucun,0,11,0,0,0,24,7,0,10,6,1,2,1,2,2,42.2317624101138
40,homme,normal,supermarche,semaine,paques,2,10,0,0,1,28,6,0,17,4,0,1,3,1,2,92.12017662478969
47,femme,normal,hypermarche,semaine,aucun,0,10,0,0,0,18,4,1,11,2,0,3,2,0,0,42.88770013767643
42,femme,normal,hypermarche,semaine,soldes_hiver,4,11,0,1,0,21,6,1,9,2,2,4,2,0,2,64.01129035358983
48,femme,normal,centre_commercial,weekend,aucun,6,9,1,0,0,20,5,1,5,8,0,3,2,2,0,61.06595940981963
44,femme,flaneur,centre_commercial,weekend,noel,5,9,1,0,1,20,7,0,7,3,5,1,1,2,1,124.03029752858183
51,homme,rapide,supermarche,semaine,fin_annee,4,15,0,0,1,23,5,1,9,5,0,2,4,3,0,65.0701752420339
25,femme,flaneur,centre_commercial,semaine,aucun,2,18,0,0,0,15,6,1,10,1,0,1,1,1,1,83.38655692972982
36,femme,normal,supermarche,weekend,aucun,5,20,1,0,0,25,7,1,13,4,1,1,3,1,2,62.35648363910139
58,homme,flaneur,hypermarche,weekend,paques,6,19,1,0,1,13,4,1,5,6,0,1,0,0,1,96.20554183445272
43,homme,normal,centre_commercial,semaine,aucun,4,16,0,0,0,17,4,1,13,2,1,0,1,0,0,58.99352563585582
45,homme,flaneur,hypermarche,semaine,aucun,3,14,0,0,0,9,5,1,5,1,1,0,1,1,0,53.77984193492721
21,homme,flaneur,hypermarche,semaine,paques,1,15,0,0,1,25,6,1,16,4,1,1,1,2,0,109.22755742654942
48,femme,normal,hypermarche,weekend,fin_annee,5,9,1,0,1,23,6,0,11,3,2,1,4,0,2,113.0239733899982
33,femme,normal,boutique,weekend,soldes_ete,6,9,1,1,0,21,6,0,10,3,1,1,3,0,3,76.94233773197955
68,homme,methodique,hypermarche,semaine,aucun,1,17,0,0,0,20,6,0,13,2,0,1,1,1,2,71.8659522613032
27,homme,flaneur,centre_commercial,semaine,aucun,0,13,0,0,0,18,5,0,11,1,0,1,3,0,2,86.69584936712879
55,femme,methodique,boutique,semaine,aucun,4,15,0,0,0,15,5,1,6,3,3,0,2,0,1,28.37678986981452
65,homme,flaneur,centre_commercial,semaine,noel,0,14,0,0,1,15,6,1,7,4,1,1,1,0,1,93.555866962037
27,femme,normal,hypermarche,weekend,noel,6,12,1,0,1,16,5,1,8,3,1,0,2,2,0,79.93432203368945
62,femme,rapide,supermarche,weekend,rentree,5,9,1,0,1,25,6,1,7,6,4,0,1,1,6,68.296118212514
26,homme,normal,supermarche,semaine,aucun,1,12,0,0,0,23,6,1,10,2,0,6,3,1,1,57.54531138415351
56,homme,methodique,hypermarche,semaine,soldes_ete,1,18,0,1,0,18,6,0,9,1,2,1,3,0,2,91.77544821201091
53,homme,normal,centre_commercial,semaine,aucun,4,18,0,0,0,12,6,0,7,1,1,1,0,1,1,78.28159726827725
68,femme,rapide,hypermarche,weekend,aucun,5,16,1,0,0,19,7,0,9,1,4,1,2,1,1,87.475723194666
53,homme,flaneur,boutique,semaine,paques,3,20,0,0,1,14,5,0,5,5,0,1,2,1,0,85.89341435290689
36,femme,flaneur,supermarche,semaine,aucun,3,19,0,0,0,35,6,1,23,4,0,4,2,1,1,72.11663292993157
36,femme,normal,centre_commercial,semaine,soldes_hiver,4,9,0,1,0,25,5,1,19,3,1,0,1,1,0,74.87940278930158
29,homme,normal,hypermarche,weekend,soldes_hiver,5,10,1,1,0,18,3,1,14,3,1,0,0,0,0,66.46127155504891
30,homme,normal,hypermarche,semaine,fin_annee,4,16,0,0,1,12,4,0,9,0,0,1,1,0,1,68.73115479477784
42,homme,rapide,centre_commercial,weekend,noel,5,10,1,0,1,19,6,1,9,4,1,2,2,0,1,88.119952465964
53,homme,flaneur,supermarche,weekend,paques,6,19,1,0,1,18,7,1,8,3,1,2,2,1,1,93.00253795724
42,homme,normal,supermarche,weekend,aucun,6,20,1,0,0,19,4,1,8,4,3,0,4,0,0,39.25156013669732
45,homme,flaneur,hypermarche,semaine,aucun,0,18,0,0,0,12,4,0,7,2,2,0,1,0,0,77.6339362795065
59,femme,flaneur,hypermarche,semaine,aucun,4,17,0,0,0,18,6,1,9,1,0,2,1,4,1,72.0083886116596
56,femme,normal,centre_commercial,weekend,aucun,5,11,1,0,0,21,6,0,11,1,0,3,2,2,2,73.72918618469154
47,femme,normal,boutique,semaine,soldes_hiver,3,11,0,1,0,32,6,1,19,5,2,3,1,0,2,78.05141382410383
22,femme,normal,supermarche,weekend,soldes_ete,5,14,1,1,0,19,5,0,9,2,0,2,3,0,3,66.82521220237743
34,homme,normal,hypermarche,weekend,aucun,6,11,1,0,0,32,6,1,15,5,1,4,6,1,0,71.45030961163033
35,femme,normal,hypermarche,weekend,aucun,5,17,1,0,0,16,4,1,9,2,3,0,0,0,2,67.81087733776526
60,femme,flaneur,boutique,semaine,aucun,4,19,0,0,0,23,6,0,12,5,1,3,1,0,1,66.88362256851673
64,femme,normal,boutique,semaine,soldes_hiver,0,16,0,1,0,15,5,1,8,3,0,1,2,0,1,58.71444329506172
38,homme,flaneur,centre_commercial,semaine,soldes_hiver,0,12,0,1,0,19,5,0,8,4,1,4,0,0,2,111.4236892257556
39,femme,rapide,hypermarche,semaine,soldes_hiver,0,14,0,1,0,35,7,0,18,4,1,4,2,1,5,83.1203981559371
56,homme,rapide,supermarche,semaine,aucun,0,16,0,0,0,13,6,1,8,1,1,0,1,1,1,21.408243593923242
67,femme,methodique,supermarche,weekend,aucun,6,12,1,0,0,23,7,1,12,3,1,2,2,2,1,62.67862587326139
23,femme,normal,hypermarche,semaine,noel,2,13,0,0,1,21,6,1,5,1,4,4,4,3,0,76.58089591590092
67,homme,normal,centre_commercial,semaine,noel,4,15,0,0,1,13,5,1,7,2,2,1,1,0,0,82.47602163846985
33,homme,normal,hypermarche,semaine,aucun,1,16,0,0,0,19,6,1,8,4,2,2,0,2,1,64.58400284071696
19,femme,normal,centre_commercial,semaine,soldes_ete,4,15,0,1,0,24,6,0,10,3,0,4,5,1,1,98.06779407479415
68,homme,flaneur,hypermarche,semaine,aucun,2,16,0,0,0,18,6,1,8,3,0,2,2,2,1,71.30423883771971
18,homme,rapide,centre_commercial,semaine,noel,0,12,0,0,1,21,5,0,7,6,3,1,4,0,0,81.94915542771422
47,femme,normal,supermarche,semaine,rentree,2,9,0,0,1,16,5,1,10,1,2,0,2,1,0,65.35469010508169
60,homme,normal,supermarche,semaine,soldes_hiver,3,14,0,1,0,21,5,1,10,3,0,2,4,2,0,60.33891103787898
69,homme,methodique,supermarche,semaine,aucun,3,13,0,0,0,22,7,1,8,2,2,1,4,2,3,47.445093630672844
54,homme,normal,centre_commercial,weekend,aucun,6,19,1,0,0,26,6,1,12,6,4,0,2,1,1,96.56011440876568
65,homme,rapide,supermarche,semaine,soldes_hiver,4,12,0,1,0,18,6,1,11,0,3,1,1,1,1,45.83016868492153
40,homme,normal,centre_commercial,semaine,soldes_hiver,4,10,0,1,0,19,6,0,8,4,1,2,3,1,0,84.46116020512443
18,homme,rapide,supermarche,semaine,soldes_ete,1,9,0,1,0,18,3,1,11,6,0,0,0,0,1,42.43918531834851
36,homme,normal,hypermarche,weekend,soldes_ete,6,17,1,1,0,22,5,0,12,4,1,2,0,0,3,113.07331493042932
63,homme,rapide,boutique,semaine,aucun,1,20,0,0,0,25,7,1,11,4,2,3,3,1,1,40.655780030968366
20,homme,normal,hypermarche,semaine,fin_annee,3,10,0,0,1,21,5,1,15,3,1,0,0,1,1,80.37639616394861
19,homme,rapide,supermarche,semaine,paques,0,17,0,0,1,16,4,0,8,3,0,4,1,0,0,55.71032425388485
54,homme,normal,supermarche,semaine,aucun,2,14,0,0,0,21,5,1,10,3,1,3,4,0,0,60.28261419760595
34,femme,methodique,boutique,semaine,soldes_ete,1,14,0,1,0,14,4,0,9,3,0,1,1,0,0,62.23993623436234
45,homme,flaneur,hypermarche,weekend,aucun,5,10,1,0,0,11,5,0,6,2,1,1,1,0,0,87.05135775087228
35,homme,rapide,hypermarche,semaine,aucun,1,14,0,0,0,23,4,1,19,1,1,2,0,0,0,52.71069291885004
50,femme,normal,hypermarche,semaine,aucun,0,11,0,0,0,16,5,1,6,3,0,5,1,1,0,53.91941707943505
32,homme,normal,supermarche,semaine,soldes_hiver,0,15,0,1,0,20,7,1,9,4,1,1,2,2,1,61.22622135113778
39,femme,flaneur,supermarche,semaine,rentree,4,18,0,0,1,19,4,0,10,4,0,3,2,0,0,86.34619384340795
58,femme,rapide,hypermarche,semaine,soldes_ete,2,12,0,1,0,16,7,0,8,3,1,1,1,1,1,68.24387964758179
44,homme,flaneur,centre_commercial,semaine,aucun,0,17,0,0,0,23,6,0,15,1,1,2,2,0,2,112.44661407110131
54,femme,normal,supermarche,weekend,aucun,6,13,1,0,0,31,7,0,14,3,3,4,4,2,1,80.45600276991293
49,homme,normal,centre_commercial,semaine,aucun,1,20,0,0,0,17,6,1,7,2,0,1,3,2,2,60.19661854052716
62,homme,methodique,centre_commercial,semaine,aucun,1,18,0,0,0,19,6,1,8,4,0,2,3,1,1,75.16173787683073
36,homme,flaneur,boutique,semaine,noel,3,11,0,0,1,24,7,1,8,3,2,5,3,2,1,76.75896523331495
45,femme,flaneur,supermarche,semaine,black_friday,0,9,0,1,0,25,7,1,12,3,1,3,4,1,1,89.2096644609477
45,femme,normal,supermarche,weekend,aucun,5,9,1,0,0,24,5,1,8,2,2,7,5,0,0,70.58812907510267
27,homme,normal,centre_commercial,semaine,soldes_hiver,4,12,0,1,0,18,6,1,7,3,1,4,2,1,0,77.75236995493772
37,homme,normal,supermarche,semaine,black_friday,2,18,0,1,0,12,6,0,5,0,1,2,1,2,1,66.39278097665358
42,homme,normal,supermarche,weekend,aucun,5,18,1,0,0,16,5,1,7,4,0,2,2,0,1,62.78594616029547
38,femme,normal,centre_commercial,semaine,noel,4,12,0,0,1,24,7,0,15,1,1,1,2,1,3,110.8475872573689
31,homme,normal,supermarche,semaine,soldes_ete,1,17,0,1,0,17,4,1,10,5,0,1,1,0,0,69.08225694361366
39,homme,rapide,hypermarche,weekend,soldes_ete,5,16,1,1,0,22,5,1,16,3,1,0,1,0,1,71.54935762335685
43,homme,normal,hypermarche,semaine,aucun,4,12,0,0,0,16,5,1,8,2,0,2,3,0,1,48.8451367363726
61,femme,flaneur,centre_commercial,semaine,soldes_hiver,1,14,0,1,0,23,7,1,11,4,1,2,3,1,1,112.05073337602792
28,homme,methodique,supermarche,semaine,paques,1,15,0,0,1,22,7,0,13,1,1,1,3,1,2,81.7788638660258
24,homme,normal,centre_commercial,semaine,aucun,1,18,0,0,0,30,7,1,9,7,2,3,4,3,2,103.94116869224136
34,homme,normal,hypermarche,semaine,aucun,1,16,0,0,0,22,7,0,9,2,1,3,2,1,4,75.35286805191072
35,femme,rapide,hypermarche,weekend,aucun,6,12,1,0,0,18,5,1,11,3,2,1,0,1,0,64.06420205378097
24,homme,methodique,supermarche,semaine,rentree,1,9,0,0,1,12,6,0,4,3,1,1,0,2,1,71.8665913871329
37,homme,normal,supermarche,semaine,aucun,3,13,0,0,0,23,6,1,9,5,0,3,2,2,2,65.2197911930522
55,femme,flaneur,hypermarche,weekend,paques,5,9,1,0,1,18,5,1,11,3,0,2,1,0,1,86.83193883742457
28,homme,flaneur,hypermarche,semaine,aucun,4,19,0,0,0,18,6,0,9,0,1,3,3,1,1,88.54542516969411
61,homme,normal,boutique,semaine,aucun,3,19,0,0,0,23,6,0,15,2,1,0,3,1,1,50.122111074977354
33,femme,normal,hypermarche,weekend,aucun,6,12,1,0,0,25,6,0,12,3,1,3,4,2,0,83.78538895828413
68,femme,methodique,hypermarche,semaine,aucun,3,15,0,0,0,20,6,0,7,5,1,1,4,0,2,72.43298085241884
44,homme,rapide,hypermarche,semaine,aucun,0,15,0,0,0,21,7,1,12,3,2,1,1,1,1,56.45114713669369
68,femme,normal,centre_commercial,semaine,soldes_ete,0,9,0,1,0,26,6,1,13,3,2,2,4,2,0,94.10422612340781
28,homme,methodique,hypermarche,semaine,aucun,0,17,0,0,0,22,5,1,12,4,2,0,3,0,1,66.89017556265986
33,femme,normal,supermarche,semaine,aucun,2,10,0,0,0,30,7,1,13,6,1,1,4,1,4,67.20400500646562
40,homme,flaneur,centre_commercial,semaine,aucun,0,13,0,0,0,27,7,1,14,2,1,1,2,5,2,97.02728995256074
29,femme,methodique,hypermarche,semaine,soldes_ete,4,14,0,1,0,19,5,0,8,6,0,3,1,0,1,84.48469243653074
57,homme,flaneur,hypermarche,semaine,noel,3,9,0,0,1,22,6,1,13,1,0,2,3,1,2,95.54972602563379
20,homme,normal,hypermarche,semaine,soldes_hiver,4,20,0,1,0,23,7,0,8,5,1,2,2,2,3,74.52783241327172
19,homme,normal,centre_commercial,weekend,fin_annee,5,10,1,0,1,11,6,1,4,2,2,1,1,1,0,91.82439047125726
55,homme,rapide,supermarche,semaine,aucun,0,15,0,0,0,20,7,1,9,2,1,1,4,1,2,52.768738049436855
65,femme,flaneur,supermarche,weekend,aucun,6,14,1,0,0,21,7,1,7,3,1,2,4,1,3,81.03806500900671
69,homme,flaneur,centre_commercial,semaine,aucun,2,14,0,0,0,28,6,0,15,3,0,3,3,2,2,104.00521360858447
41,femme,normal,supermarche,weekend,aucun,5,14,1,0,0,27,5,1,12,1,4,4,6,0,0,76.42057592098729
46,femme,normal,centre_commercial,weekend,soldes_hiver,6,15,1,1,0,16,5,0,6,4,0,0,3,1,2,95.63486018040916
64,femme,rapide,supermarche,semaine,aucun,2,18,0,0,0,20,6,0,11,2,2,1,2,2,0,54.97870519895245
63,femme,flaneur,supermarche,weekend,aucun,5,20,1,0,0,16,6,1,8,2,2,1,2,0,1,89.09748014405292
51,homme,flaneur,supermarche,semaine,aucun,3,20,0,0,0,16,5,0,7,2,0,2,3,2,0,57.629136289650724
37,homme,methodique,hypermarche,semaine,fin_annee,4,17,0,0,1,24,6,1,12,3,2,5,0,1,1,95.60272974782795
35,femme,flaneur,hypermarche,semaine,black_friday,1,17,0,1,0,29,6,1,16,5,2,3,0,1,2,113.70549066083895
31,femme,flaneur,supermarche,semaine,aucun,4,10,0,0,0,16,5,0,8,2,0,4,1,0,1,66.16988237771234
35,homme,flaneur,supermarche,semaine,aucun,0,10,0,0,0,25,7,0,15,1,2,2,3,1,1,79.99425000175631
19,femme,normal,boutique,weekend,rentree,6,13,1,0,1,13,4,0,9,1,0,0,2,1,0,66.02047161069558
18,femme,normal,hypermarche,semaine,fin_annee,1,18,0,0,1,20,6,0,13,0,2,1,1,1,2,94.37936270217989
37,femme,methodique,centre_commercial,semaine,aucun,2,15,0,0,0,13,5,1,8,2,1,1,1,0,0,56.74443334903219
51,homme,normal,boutique,semaine,aucun,3,20,0,0,0,19,6,1,9,1,1,3,3,2,0,39.728157200875714
58,homme,normal,boutique,semaine,black_friday,3,20,0,1,0,29,6,1,17,5,1,1,1,4,0,77.12885229579105
58,femme,rapide,centre_commercial,semaine,noel,2,11,0,0,1,19,6,0,9,1,0,1,4,2,2,68.13308326825758
